logY Y P PoverSqrtY
6.90675 999 -3.5944 -0.113722
6.90975 1002 -3.6574 -0.115540
6.91175 1004 -3.9581 -0.124915
6.91374 1006 -3.7191 -0.117257
6.91672 1009 -3.8443 -0.121023
6.91870 1011 -3.8276 -0.120378
6.92067 1013 -4.1031 -0.128916
6.92264 1015 -3.8590 -0.121127
6.92560 1018 -3.5692 -0.111865
6.92756 1020 -3.5863 -0.112292
6.92952 1022 -3.6312 -0.113587
6.93245 1025 -3.5041 -0.109451
6.93440 1027 -3.6251 -0.113120
6.93634 1029 -3.6409 -0.113502
6.93828 1031 -3.9490 -0.122988
6.94119 1034 -3.4940 -0.108657
6.94312 1036 -3.4795 -0.108104
6.94505 1038 -3.4564 -0.107282
6.94794 1041 -3.3832 -0.104859
6.94986 1043 -3.3772 -0.104570
6.95273 1046 -3.3974 -0.105046
6.95464 1048 -3.6608 -0.113083
6.95655 1050 -3.2900 -0.101531
6.95940 1053 -3.0839 -0.095035
6.96130 1055 -3.1634 -0.097394
6.96319 1057 -3.3511 -0.103075
6.96602 1060 -3.2630 -0.100222
6.96791 1062 -3.0566 -0.093793
6.97073 1065 -3.1078 -0.095230
6.97261 1067 -3.2210 -0.098606
6.97448 1069 -3.1754 -0.097120
6.97728 1072 -3.1722 -0.096887
6.97915 1074 -3.2687 -0.099741
6.98193 1077 -3.4024 -0.103677
6.98379 1079 -3.3626 -0.102368
6.98564 1081 -3.4198 -0.104013
6.98841 1084 -3.4078 -0.103505
6.99026 1086 -3.2004 -0.097116
6.99302 1089 -3.0462 -0.092309
6.99485 1091 -3.2887 -0.099566
6.99760 1094 -3.6066 -0.109041
6.99942 1096 -3.6706 -0.110874
7.00216 1099 -3.5578 -0.107322
7.00397 1101 -3.5477 -0.106918
7.00670 1104 -3.5997 -0.108340
7.00851 1106 -3.6372 -0.109367
7.01121 1109 -3.8076 -0.114336
7.01302 1111 -3.9714 -0.119149
7.01571 1114 -3.9226 -0.117526
7.01751 1116 -3.5763 -0.107052
7.02019 1119 -3.4717 -0.103785
7.02198 1121 -3.4831 -0.104031
7.02465 1124 -3.3433 -0.099721
7.02643 1126 -3.4905 -0.104019
7.02909 1129 -3.9769 -0.118359
7.03086 1131 -3.7906 -0.112715
7.03351 1134 -3.6821 -0.109342
7.03527 1136 -3.8631 -0.114617
7.03791 1139 -3.9867 -0.118126
7.03966 1141 -3.9699 -0.117527
7.04229 1144 -4.1236 -0.121916
7.04491 1147 -4.6692 -0.137866
7.04665 1149 -4.4294 -0.130673
7.04925 1152 -4.3942 -0.129466
7.05099 1154 -4.5320 -0.133409
7.05359 1157 -4.7783 -0.140476
7.05618 1160 -4.6333 -0.136038
7.05790 1162 -4.7531 -0.139437
7.06048 1165 -5.0210 -0.147104
7.06219 1167 -4.6950 -0.137436
7.06476 1170 -4.4265 -0.129410
7.06732 1173 -4.4636 -0.130329
7.06902 1175 -4.6042 -0.134317
7.07157 1178 -4.4331 -0.129162
7.07412 1181 -4.5196 -0.131514
7.07581 1183 -4.5927 -0.133530
7.07834 1186 -4.0604 -0.117904
7.08087 1189 -3.7256 -0.108045
7.08255 1191 -3.7219 -0.107847
7.08506 1194 -3.5397 -0.102438
7.08757 1197 -3.4353 -0.099294
7.08924 1199 -3.5332 -0.102036
7.09174 1202 -3.7616 -0.108498
7.09423 1205 -3.4394 -0.099080
7.09589 1207 -3.5193 -0.101300
7.09838 1210 -3.7287 -0.107192
7.10085 1213 -3.6722 -0.105437
7.10332 1216 -3.6348 -0.104234
7.10497 1218 -3.6658 -0.105037
7.10743 1221 -3.5256 -0.100896
7.10988 1224 -3.3793 -0.096590
7.11233 1227 -3.5207 -0.100509
7.11396 1229 -3.9460 -0.112560
7.11639 1232 -3.5916 -0.102327
7.11883 1235 -3.5802 -0.101876
7.12125 1238 -3.5080 -0.099701
7.12367 1241 -3.2866 -0.093297
7.12528 1243 -3.1259 -0.088662
7.12769 1246 -3.3803 -0.095763
7.13010 1249 -3.1323 -0.088631
7.13250 1252 -2.9873 -0.084426
7.13489 1255 -3.0682 -0.086609
7.13648 1257 -2.9890 -0.084305
7.13887 1260 -3.1258 -0.088061
7.14125 1263 -3.5153 -0.098915
7.14362 1266 -3.6944 -0.103831
7.14598 1269 -3.6356 -0.102058
7.14835 1272 -3.7152 -0.104168
7.14992 1274 -3.9985 -0.112024
7.15227 1277 -3.7913 -0.106095
7.15462 1280 -3.9856 -0.111400
7.15696 1283 -4.1722 -0.116480
7.15929 1286 -3.9025 -0.108823
7.16162 1289 -3.7328 -0.103969
7.16395 1292 -3.8515 -0.107152
7.16627 1295 -3.8707 -0.107561
7.16858 1298 -4.1056 -0.113956
7.17089 1301 -4.5519 -0.126199
7.17242 1303 -4.2806 -0.118585
7.17472 1306 -4.2511 -0.117632
7.17702 1309 -4.2920 -0.118628
7.17931 1312 -4.4228 -0.122104
7.18159 1315 -4.6950 -0.129471
7.18387 1318 -5.2420 -0.144390
7.18614 1321 -5.0507 -0.138964
7.18841 1324 -5.0508 -0.138809
7.19068 1327 -5.2259 -0.143458
7.19293 1330 -5.1209 -0.140417
7.19519 1333 -5.3309 -0.146010
7.19744 1336 -5.6488 -0.154543
7.19968 1339 -5.3537 -0.146307
7.20192 1342 -5.1706 -0.141143
7.20415 1345 -5.3667 -0.146333
7.20638 1348 -5.0443 -0.137390
7.20860 1351 -5.0147 -0.136433
7.21082 1354 -5.2067 -0.141499
7.21303 1357 -4.9818 -0.135237
7.21524 1360 -4.9808 -0.135060
7.21744 1363 -5.1330 -0.139036
7.22037 1367 -5.1532 -0.139379
7.22257 1370 -5.1764 -0.139851
7.22475 1373 -5.3289 -0.143815
7.22694 1376 -5.0797 -0.136938
7.22911 1379 -5.1856 -0.139642
7.23129 1382 -5.4565 -0.146777
7.23346 1385 -5.1393 -0.138094
7.23562 1388 -5.0292 -0.134990
7.23778 1391 -5.0731 -0.136022
7.23993 1394 -4.9785 -0.133343
7.24280 1398 -4.9650 -0.132791
7.24494 1401 -5.0892 -0.135966
7.24708 1404 -4.7814 -0.127606
7.24922 1407 -4.5541 -0.121410
7.25134 1410 -4.4265 -0.117882
7.25347 1413 -4.2206 -0.112279
7.25630 1417 -4.5875 -0.121869
7.25841 1420 -4.5470 -0.120666
7.26052 1423 -4.5171 -0.119746
7.26263 1426 -4.7745 -0.126434
7.26473 1429 -4.6610 -0.123299
7.26753 1433 -5.0355 -0.133020
7.26962 1436 -5.3517 -0.141225
7.27170 1439 -5.0424 -0.132925
7.27379 1442 -4.6923 -0.123566
7.27656 1446 -4.4943 -0.118189
7.27863 1449 -4.3996 -0.115580
7.28070 1452 -4.4794 -0.117553
7.28276 1455 -4.4697 -0.117179
7.28551 1459 -4.2320 -0.110796
7.28756 1462 -4.3647 -0.114151
7.28961 1465 -4.3808 -0.114454
7.29234 1469 -4.6742 -0.121954
7.29438 1472 -4.7867 -0.124763
7.29641 1475 -4.3123 -0.112282
7.29845 1478 -4.2388 -0.110256
7.30115 1482 -4.0614 -0.105501
7.30317 1485 -3.9893 -0.103522
7.30519 1488 -4.3109 -0.111756
7.30787 1492 -4.0706 -0.105384
7.30988 1495 -3.8920 -0.100658
7.31255 1499 -3.9819 -0.102846
7.31455 1502 -3.7748 -0.097399
7.31655 1505 -3.9529 -0.101894
7.31920 1509 -3.8315 -0.098633
7.32119 1512 -3.6173 -0.093028
7.32383 1516 -3.9708 -0.101983
7.32581 1519 -3.9451 -0.101223
7.32778 1522 -4.0947 -0.104957
7.33041 1526 -4.4336 -0.113497
7.33237 1529 -4.1171 -0.105290
7.33498 1533 -4.2990 -0.109800
7.33694 1536 -4.3225 -0.110290
7.33954 1540 -4.3211 -0.110112
7.34148 1543 -4.6017 -0.117148
7.34407 1547 -4.3815 -0.111399
7.34601 1550 -4.4720 -0.113588
7.34859 1554 -4.8664 -0.123447
7.35052 1557 -4.9258 -0.124835
7.35308 1561 -5.5124 -0.139521
7.35500 1564 -5.6189 -0.142081
7.35756 1568 -5.8127 -0.146793
7.35947 1571 -6.2198 -0.156923
7.36201 1575 -5.4848 -0.138203
7.36391 1578 -5.2438 -0.132005
7.36645 1582 -5.1678 -0.129929
7.36834 1585 -5.1588 -0.129580
7.37086 1589 -5.5376 -0.138918
7.37275 1592 -5.2461 -0.131481
7.37526 1596 -4.8833 -0.122234
7.37776 1600 -4.8865 -0.122161
7.37963 1603 -4.9381 -0.123337
7.38212 1607 -5.1407 -0.128237
7.38399 1610 -4.9365 -0.123029
7.38647 1614 -4.7726 -0.118796
7.38895 1618 -4.8904 -0.121578
7.39080 1621 -5.0697 -0.125919
7.39326 1625 -5.4517 -0.135240
7.39572 1629 -4.8483 -0.120123
7.39756 1632 -4.7749 -0.118198
7.40001 1636 -4.8807 -0.120667
7.40245 1640 -5.0662 -0.125100
7.40428 1643 -5.1632 -0.127379
7.40671 1647 -4.6203 -0.113848
7.40914 1651 -4.8007 -0.118148
7.41156 1655 -4.5867 -0.112745
7.41337 1658 -4.7554 -0.116786
7.41578 1662 -4.5936 -0.112677
7.41818 1666 -4.7794 -0.117094
7.41998 1669 -5.1027 -0.124902
7.42237 1673 -4.8095 -0.117584
7.42476 1677 -4.6815 -0.114318
7.42714 1681 -4.3727 -0.106651
7.42952 1685 -4.2645 -0.103888
7.43130 1688 -4.4393 -0.108051
7.43367 1692 -4.2957 -0.104432
7.43603 1696 -4.4816 -0.108822
7.43838 1700 -3.9495 -0.095790
7.44073 1704 -3.8745 -0.093861
7.44249 1707 -3.8587 -0.093394
7.44483 1711 -3.7565 -0.090815
7.44717 1715 -3.9282 -0.094856
7.44950 1719 -3.9686 -0.095720
7.45182 1723 -4.8855 -0.117698
7.45414 1727 -4.7728 -0.114850
7.45645 1731 -4.8713 -0.117083
7.45876 1735 -5.0856 -0.122093
7.46049 1738 -4.8322 -0.115910
7.46279 1742 -5.0706 -0.121488
7.46508 1746 -4.3254 -0.103516
7.46737 1750 -4.2470 -0.101523
7.46965 1754 -3.9424 -0.094134
7.47193 1758 -3.8767 -0.092460
7.47420 1762 -3.7656 -0.089709
7.47647 1766 -3.4037 -0.080994
7.47873 1770 -3.3232 -0.078990
7.48099 1774 -3.7203 -0.088329
7.48324 1778 -3.9341 -0.093299
7.48549 1782 -3.3741 -0.079929
7.48773 1786 -3.7905 -0.089693
7.48997 1790 -4.0527 -0.095790
7.49220 1794 -4.1358 -0.097646
7.49443 1798 -4.0120 -0.094615
7.49665 1802 -3.8819 -0.091446
7.49887 1806 -3.9027 -0.091834
7.50108 1810 -4.1005 -0.096382
7.50329 1814 -4.3496 -0.102125
7.50549 1818 -4.1762 -0.097945
7.50824 1823 -4.8102 -0.112660
7.51043 1827 -4.8452 -0.113355
7.51262 1831 -5.4090 -0.126407
7.51480 1835 -5.1410 -0.120013
7.51698 1839 -4.9593 -0.115645
7.51915 1843 -4.9232 -0.114679
7.52132 1847 -4.7865 -0.111373
7.52402 1852 -4.8017 -0.111577
7.52618 1856 -5.1228 -0.118911
7.52833 1860 -5.0197 -0.116391
7.53048 1864 -5.0369 -0.116666
7.53262 1868 -5.2135 -0.120626
7.53476 1872 -4.6286 -0.106978
7.53743 1877 -4.9685 -0.114681
7.53956 1881 -4.4571 -0.102769
7.54168 1885 -4.8959 -0.112767
7.54380 1889 -4.9666 -0.114273
7.54645 1894 -5.7394 -0.131878
7.54856 1898 -5.4180 -0.124362
7.55066 1902 -5.1461 -0.117998
7.55276 1906 -5.4075 -0.123861
7.55538 1911 -5.5737 -0.127501
7.55747 1915 -5.4835 -0.125307
7.55956 1919 -5.4025 -0.123328
7.56216 1924 -5.3735 -0.122505
7.56424 1928 -5.3487 -0.121813
7.56631 1932 -5.0389 -0.114640
7.56890 1937 -4.7653 -0.108274
7.57096 1941 -4.7302 -0.107365
7.57302 1945 -4.9926 -0.113205
7.57558 1950 -5.1821 -0.117352
7.57763 1954 -5.1798 -0.117179
7.58019 1959 -5.4331 -0.122752
7.58223 1963 -5.8738 -0.132575
7.58426 1967 -6.0480 -0.136368
7.58680 1972 -5.7921 -0.130432
7.58883 1976 -6.0089 -0.135177
7.59136 1981 -6.1162 -0.137416
7.59337 1985 -6.3108 -0.141646
7.59589 1990 -6.3244 -0.141772
7.59790 1994 -6.8860 -0.154208
7.60040 1999 -6.8657 -0.153560
7.60240 2003 -6.7620 -0.151090
7.60489 2008 -6.3157 -0.140942
7.60688 2012 -6.3183 -0.140860
7.60937 2017 -6.3289 -0.140921
7.61135 2021 -6.7746 -0.150695
7.61382 2026 -6.6946 -0.148731
7.61579 2030 -7.1938 -0.159666
7.61825 2035 -6.7875 -0.150463
7.62071 2040 -6.6852 -0.148014
7.62266 2044 -6.5768 -0.145471
7.62511 2049 -6.5877 -0.145534
7.62706 2053 -6.3202 -0.139487
7.62949 2058 -6.2727 -0.138270
7.63192 2063 -6.2711 -0.138069
7.63385 2067 -6.0768 -0.133661
7.63627 2072 -5.8485 -0.128484
7.63868 2077 -6.0051 -0.131765
7.64060 2081 -6.2573 -0.137168
7.64300 2086 -6.1538 -0.134737
7.64540 2091 -5.7444 -0.125623
7.64731 2095 -5.8510 -0.127832
7.64969 2100 -5.7891 -0.126329
7.65207 2105 -5.2365 -0.114133
7.65444 2110 -4.9320 -0.107369
7.65634 2114 -4.7522 -0.103358
7.65870 2119 -5.0016 -0.108653
7.66106 2124 -4.6540 -0.100984
7.66341 2129 -5.0315 -0.109046
7.66528 2133 -4.8630 -0.105296
7.66763 2138 -4.9638 -0.107353
7.66996 2143 -4.4479 -0.096081
7.67229 2148 -4.4788 -0.096638
7.67462 2153 -4.6928 -0.101138
7.67694 2158 -4.4896 -0.096645
7.67879 2162 -4.5614 -0.098099
7.68110 2167 -4.5361 -0.097443
7.68340 2172 -4.2999 -0.092262
7.68570 2177 -4.2332 -0.090728
7.68800 2182 -4.6503 -0.099553
7.69029 2187 -4.4112 -0.094326
7.69257 2192 -4.8455 -0.103494
7.69485 2197 -4.6852 -0.099957
7.69712 2202 -4.7458 -0.101135
7.69939 2207 -4.6139 -0.098213
7.70165 2212 -4.4374 -0.094349
7.70391 2217 -4.5754 -0.097173
7.70616 2222 -4.3184 -0.091611
7.70841 2227 -4.4055 -0.093354
7.71065 2232 -4.2292 -0.089519
7.71289 2237 -4.6869 -0.099095
7.71512 2242 -4.0929 -0.086440
7.71735 2247 -4.3019 -0.090753
7.71957 2252 -4.5207 -0.095262
7.72179 2257 -4.1181 -0.086683
7.72400 2262 -3.8031 -0.079963
7.72621 2267 -3.6225 -0.076082
7.72842 2272 -3.3458 -0.070192
7.73061 2277 -2.5362 -0.053150
7.73281 2282 -2.6963 -0.056443
7.73543 2288 -2.5771 -0.053876
7.73762 2293 -2.2453 -0.046890
7.73979 2298 -1.8993 -0.039621
7.74197 2303 -1.9683 -0.041016
7.74414 2308 -1.8370 -0.038237
7.74630 2313 -1.4355 -0.029847
7.74889 2319 -1.7438 -0.036212
7.75105 2324 -2.0694 -0.042926
7.75319 2329 -1.7950 -0.037194
7.75534 2334 -1.6067 -0.033257
7.75791 2340 -1.4712 -0.030413
7.76004 2345 -1.7383 -0.035897
7.76217 2350 -1.7870 -0.036863
7.76430 2355 -1.6996 -0.035022
7.76684 2361 -1.5848 -0.032616
7.76896 2366 -1.5957 -0.032806
7.77107 2371 -1.9672 -0.040400
7.77359 2377 -1.7560 -0.036018
7.77570 2382 -2.2907 -0.046935
7.77779 2387 -2.7465 -0.056214
7.78030 2393 -2.7550 -0.056319
7.78239 2398 -2.9461 -0.060161
7.78489 2404 -2.8895 -0.058933
7.78697 2409 -2.7301 -0.055624
7.78904 2414 -2.5149 -0.051185
7.79152 2420 -2.7332 -0.055559
7.79359 2425 -3.0930 -0.062809
7.79606 2431 -2.6639 -0.054028
7.79811 2436 -2.7918 -0.056565
