logY Y P PoverSqrtY
6.90675 999 -2.0566 -0.065069
6.90975 1002 -2.3296 -0.073595
6.91175 1004 -2.1932 -0.069218
6.91374 1006 -2.1569 -0.068003
6.91672 1009 -2.1004 -0.066123
6.91870 1011 -2.1451 -0.067466
6.92067 1013 -2.3434 -0.073629
6.92264 1015 -2.3427 -0.073535
6.92560 1018 -2.8580 -0.089577
6.92756 1020 -2.7808 -0.087070
6.92952 1022 -3.0991 -0.096943
6.93245 1025 -2.9369 -0.091733
6.93440 1027 -3.1836 -0.099341
6.93634 1029 -3.1182 -0.097206
6.93828 1031 -3.1407 -0.097813
6.94119 1034 -3.1573 -0.098188
6.94312 1036 -3.1403 -0.097564
6.94505 1038 -3.2398 -0.100560
6.94794 1041 -3.0028 -0.093068
6.94986 1043 -3.0524 -0.094514
6.95273 1046 -2.8946 -0.089499
6.95464 1048 -3.0504 -0.094227
6.95655 1050 -2.9194 -0.090095
6.95940 1053 -3.1466 -0.096967
6.96130 1055 -2.8830 -0.088759
6.96319 1057 -2.8674 -0.088195
6.96602 1060 -2.3749 -0.072945
6.96791 1062 -2.3418 -0.071859
6.97073 1065 -2.0429 -0.062601
6.97261 1067 -2.2039 -0.067470
6.97448 1069 -2.1630 -0.066157
6.97728 1072 -2.3697 -0.072376
6.97915 1074 -2.2538 -0.068772
6.98193 1077 -2.3597 -0.071904
6.98379 1079 -2.2877 -0.069644
6.98564 1081 -2.3535 -0.071582
6.98841 1084 -2.5518 -0.077507
6.99026 1086 -2.7653 -0.083913
6.99302 1089 -2.8626 -0.086746
6.99485 1091 -2.8701 -0.086892
6.99760 1094 -2.7524 -0.083216
6.99942 1096 -2.6964 -0.081448
7.00216 1099 -2.5774 -0.077748
7.00397 1101 -2.5467 -0.076750
7.00670 1104 -2.4722 -0.074403
7.00851 1106 -2.3611 -0.070997
7.01121 1109 -2.1856 -0.065629
7.01302 1111 -2.1182 -0.063549
7.01571 1114 -2.1679 -0.064954
7.01751 1116 -2.2695 -0.067936
7.02019 1119 -2.4420 -0.073001
7.02198 1121 -2.5248 -0.075409
7.02465 1124 -2.5491 -0.076033
7.02643 1126 -2.5139 -0.074918
7.02909 1129 -2.5097 -0.074693
7.03086 1131 -2.4190 -0.071930
7.03351 1134 -2.4194 -0.071847
7.03527 1136 -2.4642 -0.073112
7.03791 1139 -2.4945 -0.073912
7.03966 1141 -2.5324 -0.074971
7.04229 1144 -2.4601 -0.072736
7.04491 1147 -2.5349 -0.074847
7.04665 1149 -2.2795 -0.067247
7.04925 1152 -2.3505 -0.069252
7.05099 1154 -2.2287 -0.065606
7.05359 1157 -2.2326 -0.065637
7.05618 1160 -1.9670 -0.057752
7.05790 1162 -2.1067 -0.061800
7.06048 1165 -1.9184 -0.056205
7.06219 1167 -2.0759 -0.060766
7.06476 1170 -2.0208 -0.059078
7.06732 1173 -2.3003 -0.067164
7.06902 1175 -2.1476 -0.062652
7.07157 1178 -2.1386 -0.062311
7.07412 1181 -1.8718 -0.054468
7.07581 1183 -1.9932 -0.057951
7.07834 1186 -1.9826 -0.057569
7.08087 1189 -2.1413 -0.062098
7.08255 1191 -2.2214 -0.064367
7.08506 1194 -2.2962 -0.066451
7.08757 1197 -2.5333 -0.073221
7.08924 1199 -2.4886 -0.071869
7.09174 1202 -2.8381 -0.081861
7.09423 1205 -2.6523 -0.076407
7.09589 1207 -2.6277 -0.075636
7.09838 1210 -2.2839 -0.065656
7.10085 1213 -2.2887 -0.065713
7.10332 1216 -2.1527 -0.061734
7.10497 1218 -2.2739 -0.065155
7.10743 1221 -2.2456 -0.064266
7.10988 1224 -2.2226 -0.063529
7.11233 1227 -2.2614 -0.064558
7.11396 1229 -2.0576 -0.058694
7.11639 1232 -2.0948 -0.059682
7.11883 1235 -1.9005 -0.054081
7.12125 1238 -2.1415 -0.060864
7.12367 1241 -2.0796 -0.059031
7.12528 1243 -2.2344 -0.063377
7.12769 1246 -1.9880 -0.056321
7.13010 1249 -1.8480 -0.052291
7.13250 1252 -1.9392 -0.054805
7.13489 1255 -1.8380 -0.051882
7.13648 1257 -2.0264 -0.057154
7.13887 1260 -1.8784 -0.052917
7.14125 1263 -1.9113 -0.053781
7.14362 1266 -1.6807 -0.047235
7.14598 1269 -1.7530 -0.049210
7.14835 1272 -2.1216 -0.059488
7.14992 1274 -2.1151 -0.059258
7.15227 1277 -2.3970 -0.067076
7.15462 1280 -2.0408 -0.057043
7.15696 1283 -2.0410 -0.056982
7.15929 1286 -1.8834 -0.052520
7.16162 1289 -1.9516 -0.054357
7.16395 1292 -2.0814 -0.057905
7.16627 1295 -1.8189 -0.050544
7.16858 1298 -1.8481 -0.051295
7.17089 1301 -1.5225 -0.042211
7.17242 1303 -1.5678 -0.043433
7.17472 1306 -1.3626 -0.037704
7.17702 1309 -1.2821 -0.035438
7.17931 1312 -1.3648 -0.037680
7.18159 1315 -1.1375 -0.031368
7.18387 1318 -1.3247 -0.036490
7.18614 1321 -1.2887 -0.035456
7.18841 1324 -1.3540 -0.037210
7.19068 1327 -1.4639 -0.040187
7.19293 1330 -1.1399 -0.031256
7.19519 1333 -1.1994 -0.032851
7.19744 1336 -1.1357 -0.031072
7.19968 1339 -1.3396 -0.036610
7.20192 1342 -1.6179 -0.044165
7.20415 1345 -1.6782 -0.045761
